id, longitude, latitude, comm
60457,-73.973694,40.748756,3
60458,-73.9294,40.81222,32
60460,-73.64748,40.656487,25
60461,-74.00338,40.747776,27
60462,-73.88121,40.856495,40
60463,-73.94156,40.59852,23
60464,-73.96565,40.768597,13
60465,-73.70259,40.659595,25
60466,-73.78288,40.69015,54
60467,-73.982216,40.674618,29
60468,-73.896286,40.866917,40
60469,-73.8843,40.72085,30
60470,-73.97581,40.78051,8
60471,-73.94408,40.749767,6
60472,-73.99972,40.725666,2
60473,-73.97632,40.57344,23
60475,-73.987015,40.72949,3
60476,-73.98523,40.74597,3
60478,-73.96704,40.803448,5
60479,-73.98634,40.59419,23
60480,-73.903336,40.812443,32
60481,-73.951,40.78596,12
60483,-73.64785,40.65817,25
60484,-73.97529,40.750587,15
60485,-73.985634,40.755375,0
60486,-73.960686,40.715588,22
60487,-73.89294,40.873787,40
60488,-73.99064,40.738136,2
60489,-73.98431,40.729156,1
60490,-73.82306,40.739693,7
60491,-73.61737,40.743282,6
60492,-73.89767,40.905304,40
60493,-73.98952,40.752815,33
60494,-73.64515,40.656876,25
60495,-74.02767,40.619995,23
60496,-73.81877,40.900864,32
60497,-73.99831,40.723503,2
60498,-73.97128,40.693268,4
60499,-73.92721,40.773365,6
60501,-73.99234,40.745823,33
60502,-73.99804,40.674976,2
60503,-73.98496,40.743652,3
60504,-74.005775,40.72551,34
60505,-74.00186,40.737804,27
60506,-73.99367,40.748455,3
60507,-73.969734,40.76116,15
60508,-73.82595,40.745647,7
60509,-73.912224,40.76887,6
60510,-74.030525,40.61689,23
60511,-73.961716,40.80736,5
60512,-73.97144,40.75706,15
60513,-73.96547,40.76987,12
60514,-73.84648,40.836773,40
60515,-73.98633,40.75499,0
60516,-73.90441,40.724426,14
60517,-73.94177,40.599907,23
60518,-73.62372,40.67009,25
60519,-73.9798,40.645332,4
60520,-74.00373,40.681427,29
60521,-74.071045,40.77822,9
60523,-73.82578,40.743362,7
60524,-73.98491,40.743584,3
60526,-73.99996,40.74265,27
60527,-73.954285,40.69237,22
60528,-73.980965,40.756447,0
60529,-73.70759,40.743927,21
60530,-73.681145,40.7498,32
60531,-73.982445,40.76687,0
60532,-73.93427,40.744934,6
60533,-74.0008,40.743973,34
60534,-73.923676,40.84414,40
60535,-73.97073,40.751564,15
60536,-73.97707,40.74711,15
60537,-73.96454,40.68261,4
60538,-73.92592,40.754574,6
60540,-74.00983,40.706245,20
60541,-73.978294,40.7712,8
60542,-73.98468,40.739716,3
60543,-74.00822,40.681213,23
60544,-74.00078,40.720757,3
60546,-74.11183,40.63492,16
60547,-73.99161,40.717304,2
60548,-73.980316,40.765587,0
60549,-74.002716,40.718307,3
60550,-73.98117,40.76244,33
60552,-74.00196,40.72237,2
60553,-73.69906,40.662415,25
60554,-73.997055,40.72363,3
60555,-73.97938,40.76203,13
60557,-73.981834,40.787106,13
60558,-73.96793,40.800365,5
60559,-74.01818,40.648468,23
60560,-73.98293,40.66524,4
60561,-73.90937,40.77523,6
60562,-73.99902,40.72995,34
60563,-74.03459,40.784073,10
60564,-74.13544,40.561012,16
60565,-74.15257,40.556576,12
60567,-73.89372,40.814716,14
60568,-73.854774,40.70241,30
60569,-73.998604,40.73176,1
60570,-74.006615,40.70503,20
60571,-73.9875,40.760265,0
60572,-73.96302,40.766453,15
60573,-73.98273,40.7332,1
60574,-74.0025,40.751312,27
60575,-73.9939,40.75565,0
60576,-73.9695,40.69314,4
60578,-73.98508,40.720882,3
60579,-74.01301,40.704136,20
60580,-73.9983,40.755817,0
60581,-73.90902,40.88566,40
60582,-73.993965,40.75039,33
60583,-73.95257,40.772423,13
60584,-73.97059,40.786457,2
60585,-73.91824,40.76577,6
60586,-73.88835,40.766037,6
60587,-74.03466,40.61178,23
60588,-73.93067,40.849934,15
60590,-73.855255,40.85571,32
60591,-73.9593,40.77515,12
60593,-73.97333,40.762756,13
60594,-73.91257,40.612858,23
60595,-73.99047,40.74111,3
60596,-73.99875,40.72288,2
60597,-74.02022,40.764095,10
60598,-73.98843,40.777245,8
60599,-73.95617,40.77868,12
60600,-73.960495,40.65875,19
60601,-73.963425,40.645126,19
60602,-73.86541,40.66324,19
60603,-73.92617,40.759045,6
60604,-74.028275,40.73683,1
60605,-73.9935,40.75365,27
60606,-73.95809,40.708492,22
60607,-73.98396,40.766537,33
60608,-74.012764,40.70329,20
60610,-73.995316,40.754375,33
60611,-73.996735,40.744537,27
60612,-74.00248,40.719105,15
60613,-73.98719,40.66438,4
60614,-73.983826,40.742374,0
60615,-73.98874,40.757015,0
60617,-73.96851,40.799213,5
60618,-73.9973,40.72963,34
60619,-73.99288,40.757298,15
60620,-74.042175,40.670902,7
60621,-73.80272,40.78006,7
60622,-73.98666,40.721684,1
60623,-73.923775,40.743927,6
60624,-74.03409,40.773426,10
60625,-73.98764,40.720947,22
60626,-73.988846,40.756718,0
60627,-73.950195,40.775997,2
60628,-73.96362,40.760242,12
60629,-74.00176,40.73454,2
60630,-73.96881,40.754433,15
60631,-73.99601,40.66881,4
60632,-73.98827,40.745903,33
60634,-73.98945,40.75053,33
60635,-73.9913,40.689457,29
60636,-73.97595,40.65169,4
60637,-73.78607,40.71189,54
60638,-74.02207,40.686844,20
60639,-73.88186,40.735188,14
60640,-73.96037,40.715157,22
60641,-73.96529,40.61593,20
60642,-73.96826,40.755356,15
60643,-73.97198,40.74303,15
60644,-74.03402,40.725372,9
60645,-73.951805,40.71892,2
60646,-74.00492,40.80459,10
60647,-73.8654,40.88505,32
60648,-73.98189,40.726707,1
60649,-73.98332,40.76567,8
60651,-74.00448,40.7093,20
60652,-73.635185,40.728745,21
60653,-73.97062,40.798477,5
60655,-73.92248,40.830627,32
60656,-73.89794,40.842865,32
60657,-73.98234,40.750114,0
60658,-73.99119,40.716255,1
60659,-73.98765,40.71973,1
60660,-73.98703,40.766163,0
60661,-73.88759,40.74746,14
60662,-73.98623,40.727764,1
60663,-73.9792,40.78359,8
60665,-74.00283,40.740902,27
60666,-73.958496,40.663708,19
60667,-74.164406,40.626534,16
60668,-73.92168,40.856476,21
60669,-73.91395,40.635593,19
60670,-73.737236,40.67519,25
60671,-73.95237,40.77716,12
60672,-73.68793,40.659084,25
60673,-73.77638,40.75839,7
60674,-73.98627,40.741943,3
60675,-73.86273,40.732327,1
60676,-73.95294,40.778465,12
60678,-73.603935,40.74574,21
60679,-73.99431,40.758038,5
60680,-73.94194,40.806816,5
60681,-73.98886,40.72087,1
60682,-73.9894,40.598965,23
60683,-74.0652,40.59111,16
60684,-73.99574,40.702793,29
60685,-74.04235,40.85215,10
60686,-73.91433,40.7648,6
60687,-73.81898,40.751446,7
60688,-73.96013,40.77908,0
60689,-73.98738,40.77013,8
60690,-73.84426,40.72077,30
60691,-73.98143,40.744247,3
60692,-73.98614,40.697372,29
60693,-73.98627,40.75649,0
60694,-73.85343,40.72705,30
60695,-74.02781,40.770893,10
60696,-74.00534,40.71031,1
60697,-74.00537,40.604687,23
60698,-73.79581,40.64984,22
60699,-73.9857,40.741135,3
60700,-73.88767,40.743587,14
60701,-73.982765,40.75399,0
60702,-73.92944,40.664455,4
60703,-73.95862,40.768986,12
60704,-73.99118,40.752003,33
60705,-73.91386,40.76504,6
60706,-73.98161,40.73725,3
60707,-73.9139,40.819653,5
60708,-74.00879,40.704548,20
60710,-73.98073,40.668274,4
60711,-73.964264,40.755486,15
60712,-74.01972,40.853733,40
60713,-74.0429,40.787354,20
60714,-73.84795,40.72212,15
60715,-73.821396,40.703835,54
60716,-73.98048,40.75589,0
60717,-73.771515,40.764442,7
60718,-73.98532,40.66633,4
60721,-73.943115,40.66284,19
60722,-73.980515,40.778133,8
60723,-73.97647,40.780567,8
60724,-73.949486,40.7143,22
60725,-74.02329,40.766117,10
60726,-73.94744,40.71074,22
60727,-73.993195,40.734085,3
60728,-73.96906,40.677174,4
60729,-73.8809,40.741318,14
60730,-73.997055,40.714478,2
60731,-73.981514,40.734142,15
60732,-73.91636,40.84867,40
60733,-73.98848,40.737778,3
60734,-73.99123,40.77067,0
60735,-73.99575,40.740513,3
60736,-73.966064,40.770596,15
60737,-73.8183,40.90255,32
60739,-73.916595,40.764763,6
60741,-74.18492,40.595146,16
60742,-73.951225,40.675697,4
60743,-74.00717,40.72789,34
60744,-73.77158,40.76468,7
60745,-74.03634,40.71366,9
60746,-73.919716,40.758194,6
60747,-73.95806,40.764214,33
60748,-73.992516,40.727,34
60749,-74.0294,40.610256,23
60750,-73.87543,40.713223,30
60751,-73.91682,40.81595,5
60752,-73.99348,40.75815,0
60753,-73.981636,40.73059,1
60754,-74.01106,40.705368,0
60755,-73.94594,40.624607,23
60756,-73.94936,40.649837,19
60757,-73.96039,40.781406,27
60759,-73.98457,40.772053,8
60760,-73.98151,40.729153,3
60761,-74.00075,40.71963,2
60762,-73.96504,40.623993,23
60763,-73.95602,40.66756,4
60764,-74.20669,40.55779,16
60765,-73.84495,40.729763,30
60766,-74.02652,40.621716,23
60767,-73.9803,40.76058,3
60768,-73.99109,40.75182,0
60769,-73.88578,40.757862,23
60770,-73.89718,40.86238,40
60772,-73.98071,40.764225,0
60773,-73.90957,40.832115,32
60774,-74.027534,40.779655,10
60775,-73.904236,40.88711,40
60776,-73.9649,40.71045,22
60777,-73.97704,40.77917,8
60778,-73.992325,40.73772,3
60780,-74.26918,40.503555,2
60781,-73.83469,40.852173,32
60782,-73.97346,40.78972,8
60783,-73.70177,40.726685,7
60784,-73.953674,40.77111,0
60785,-73.9478,40.63293,19
60786,-73.82353,40.7296,7
60787,-73.934135,40.62213,19
60788,-74.0064,40.751812,27
60789,-73.9489,40.671757,19
60790,-73.68398,40.73309,21
60791,-73.99783,40.7155,2
60792,-73.94792,40.81706,5
60793,-73.97359,40.76397,13
60794,-73.98299,40.75194,0
60795,-73.987915,40.719944,1
60796,-73.970955,40.68954,4
60797,-73.989685,40.7397,3
60798,-73.95097,40.66419,5
60799,-73.99269,40.747654,33
60800,-73.87984,40.86858,40
60801,-73.98146,40.75451,0
60802,-73.9815,40.752277,0
60803,-73.90374,40.74521,14
60804,-74.13407,40.62605,16
60805,-73.99013,40.761837,0
60806,-73.982185,40.774216,8
60807,-73.9962,40.72219,2
60808,-73.99441,40.75881,0
60809,-74.100655,40.61342,16
60810,-73.91254,40.65467,19
60811,-73.96833,40.850502,10
60813,-73.90994,40.72605,30
60814,-73.98138,40.74697,3
60815,-73.942444,40.71931,22
60816,-73.99392,40.75409,32
60817,-73.80077,40.722958,7
60818,-73.735794,40.718296,21
60819,-73.977776,40.680065,2
60821,-73.88957,40.649803,19
60824,-73.984856,40.752113,27
60825,-73.93799,40.851685,40
60827,-73.93912,40.75283,6
60828,-73.836075,40.785965,7
60829,-73.98004,40.77572,8
60830,-73.916145,40.70228,12
60831,-73.98502,40.74821,33
60832,-74.00809,40.7157,20
60833,-73.98653,40.719288,27
60834,-73.9179,40.800705,5
60835,-73.98359,40.744232,3
60836,-74.002205,40.74017,33
60837,-73.744774,40.67762,25
60838,-73.96927,40.640965,23
60839,-73.98303,40.77223,8
60840,-73.912094,40.762966,6
60841,-73.97335,40.77401,12
60842,-74.047356,40.722897,9
60844,-73.99075,40.73511,3
60845,-73.96163,40.682465,4
60846,-73.93899,40.75113,8
60847,-73.89738,40.862537,40
60848,-73.86381,40.771374,14
60850,-73.988914,40.693024,29
60851,-74.02859,40.62957,23
60853,-74.013664,40.676758,29
60854,-73.979454,40.759712,13
60855,-73.99558,40.7433,33
60856,-73.72214,40.68419,25
60857,-73.980255,40.777927,8
60858,-73.99329,40.68774,4
60859,-73.934456,40.74042,6
60860,-74.02462,40.84757,10
60861,-74.0003,40.728657,3
60862,-73.91523,40.643864,19
60863,-74.01042,40.70891,20
60864,-73.73616,40.66504,25
60865,-73.98972,40.72576,1
60866,-73.984726,40.759285,0
60868,-74.03832,40.726105,9
60869,-73.94789,40.808933,5
60870,-73.987335,40.773876,8
60871,-74.00607,40.70792,20
60872,-74.005104,40.610287,23
60873,-74.0101,40.70426,20
60874,-73.98601,40.750572,33
60875,-73.95145,40.799957,5
60876,-73.91054,40.77526,6
60877,-74.00638,40.738735,27
60878,-73.88492,40.658882,19
60879,-73.9785,40.755886,21
60880,-73.62094,40.7061,21
60881,-74.0095,40.71799,2
60882,-74.004364,40.640408,23
60883,-73.93076,40.767136,15
60884,-73.9805,40.734104,1
60886,-73.97714,40.6853,4
60887,-74.269714,40.481308,22
60888,-73.98231,40.758785,0
60889,-73.81812,40.70808,30
60890,-73.83027,40.761353,7
60891,-73.79436,40.721596,7
60892,-73.9906,40.739494,13
60893,-73.97218,40.76248,6
60894,-73.717186,40.661564,25
60895,-74.016106,40.71315,20
60896,-73.9801,40.74319,3
60898,-73.816345,40.700676,54
60899,-73.998634,40.71499,2
60901,-73.99322,40.747997,33
60902,-73.93587,40.850132,40
60903,-73.61479,40.679905,25
60904,-73.95097,40.664253,4
60905,-73.98586,40.728558,1
60906,-74.16344,40.607327,16
60907,-73.983734,40.76075,0
60908,-73.994125,40.64066,4
60909,-73.844666,40.720757,30
60910,-73.95964,40.716026,22
60911,-73.53421,40.69161,21
60912,-73.93984,40.707436,22
60913,-74.0329,40.74075,9
60914,-73.78291,40.715496,8
60915,-74.00647,40.73988,3
60916,-74.000725,40.73465,34
60917,-73.963776,40.773922,12
60918,-73.91464,40.903076,40
60919,-73.98532,40.717995,1
60920,-73.9929,40.738937,3
60921,-73.9294,40.74802,3
60922,-73.88016,40.851826,32
60923,-73.97405,40.688236,4
60924,-73.94358,40.820522,5
60925,-73.98831,40.7555,0
60926,-73.87977,40.875347,40
60927,-73.98511,40.747787,33
60929,-73.99318,40.75012,33
60930,-73.98421,40.762604,0
60931,-73.98803,40.74843,33
60932,-73.98453,40.72541,1
60933,-74.013115,40.80181,10
60934,-74.133514,40.56469,16
60935,-73.98168,40.736546,3
60936,-73.8632,40.823593,32
60937,-73.979935,40.68795,4
60938,-73.96927,40.756145,15
60939,-73.97772,40.759243,13
60940,-73.993004,40.74365,3
60941,-74.0133,40.703423,20
60943,-74.02757,40.736866,9
60944,-74.00736,40.708466,20
60945,-73.63143,40.721653,21
60946,-73.73524,40.761414,7
60947,-73.9994,40.724648,1
60949,-73.993034,40.766903,0
60951,-73.98391,40.742306,3
60952,-74.00672,40.71635,2
60953,-73.95174,40.591347,23
60954,-74.02869,40.608704,23
60955,-74.00723,40.741615,27
60956,-73.99103,40.743008,3
60958,-74.003296,40.73264,34
60959,-73.951645,40.688496,4
60960,-73.99017,40.73262,3
60961,-73.54489,40.71496,21
60962,-74.0851,40.584755,16
60963,-73.98575,40.66242,4
60964,-73.97713,40.76478,0
60965,-73.987076,40.722233,1
60966,-73.9912,40.71736,3
60967,-73.97868,40.75658,15
60968,-73.87098,40.7137,30
60969,-74.1092,40.57978,16
60970,-74.21422,40.627865,16
60971,-73.8638,40.77268,14
60972,-73.95441,40.78695,12
60973,-73.993614,40.757847,0
60974,-73.99571,40.690647,29
60975,-73.999176,40.722668,2
60976,-74.012985,40.702618,20
60977,-73.992,40.753277,33
60978,-73.68799,40.656925,25
60979,-74.00078,40.747173,27
60981,-73.90841,40.753826,6
60982,-74.03255,40.62,23
60983,-74.02477,40.751244,9
60984,-73.9204,40.760098,6
60985,-73.96496,40.575363,23
60986,-74.01378,40.716103,20
60987,-74.005585,40.708557,20
60988,-73.98755,40.7495,0
60990,-73.94757,40.63185,19
60991,-73.95663,40.720932,22
60993,-73.894135,40.661366,19
60994,-73.989174,40.755634,0
60995,-74.00405,40.716873,2
60996,-73.89919,40.883965,40
60998,-73.95703,40.663685,4
60999,-73.75638,40.74796,7
61000,-73.97529,40.674767,4
61001,-73.86261,40.750786,25
61002,-73.995415,40.749386,3
61003,-73.96378,40.762817,15
61004,-73.98361,40.763924,0
61005,-73.9896,40.67813,29
61006,-73.98876,40.728176,1
61007,-73.82781,40.76351,7
61008,-73.98435,40.77984,8
61009,-73.98731,40.71605,1
61010,-73.95654,40.729996,4
61011,-73.81347,40.787674,7
61012,-73.898796,40.749878,14
61013,-73.95598,40.77596,12
61014,-73.99923,40.72238,2
61015,-73.667816,40.677277,25
61016,-73.98697,40.751858,0
61017,-73.93651,40.82435,5
61018,-74.00794,40.74017,27
61019,-73.98491,40.719387,1
61020,-73.70386,40.727066,21
61022,-73.60926,40.731518,21
61024,-73.95712,40.77097,8
61025,-73.97801,40.73736,3
61026,-74.1595,40.62647,16
61028,-74.00771,40.742287,27
61029,-73.987366,40.728504,1
61030,-73.87498,40.750175,14
61031,-73.97995,40.762135,13
61032,-73.989265,40.74837,33
61033,-73.99159,40.7386,15
61034,-74.06492,40.735546,10
61035,-73.87486,40.734447,14
61036,-73.876785,40.73754,30
61037,-73.95104,40.71097,22
61038,-73.98968,40.738983,3
61039,-73.9775,40.787033,8
61040,-73.920616,40.762836,6
61041,-73.54016,40.72469,21
61042,-74.00637,40.73289,34
61043,-73.980965,40.78236,8
61044,-73.9805,40.7595,13
61045,-73.97521,40.76264,6
61046,-73.99102,40.73354,3
61047,-74.00205,40.731503,34
61049,-73.702415,40.63915,25
61050,-73.96831,40.799526,5
61051,-73.99412,40.69356,27
61052,-73.991554,40.729797,3
61053,-73.97869,40.76429,13
61054,-73.90389,40.90746,40
61056,-73.94266,40.692577,22
61057,-73.73574,40.80198,15
61059,-73.98491,40.719437,1
61060,-73.91841,40.759693,6
61061,-73.97032,40.76468,13
61062,-73.9512,40.689766,0
61063,-73.92948,40.758457,6
61064,-73.98662,40.75043,33
61065,-73.83829,40.877247,32
61066,-73.86273,40.753872,22
61067,-73.95245,40.71194,22
61068,-73.86343,40.73467,14
61069,-73.51565,40.721455,21
61070,-73.90928,40.656494,23
61071,-74.005974,40.708897,20
61072,-73.967995,40.756332,15
61073,-73.629425,40.660225,25
61074,-73.60257,40.71806,21
61075,-73.983765,40.66552,4
61077,-74.02526,40.76958,0
61078,-73.95566,40.773556,12
61079,-73.95775,40.708748,22
61080,-73.95252,40.77679,33
61081,-73.672775,40.751488,21
61082,-73.77058,40.76308,7
61083,-73.987595,40.753075,0
61086,-73.9953,40.63538,23
61087,-74.00842,40.707367,20
61088,-73.98968,40.702484,29
61089,-73.9753,40.75155,15
61090,-73.986855,40.73823,3
61091,-73.90438,40.744854,14
61092,-74.012695,40.704052,20
61093,-73.98308,40.751553,0
61094,-73.98175,40.760822,33
61095,-73.992645,40.75621,0
61096,-73.97967,40.73597,15
61097,-73.99271,40.683327,29
61098,-73.6703,40.674084,25
61099,-73.99365,40.740097,3
61100,-73.94493,40.61636,23
61101,-74.00979,40.71542,20
61102,-74.01266,40.717587,20
61103,-73.61273,40.73789,21
61104,-73.93652,40.820793,5
61106,-73.96659,40.761856,15
61107,-74.0041,40.840076,10
61108,-73.999985,40.682526,29
61110,-73.97578,40.78208,8
61112,-73.99988,40.71804,3
61113,-73.6407,40.637024,25
61114,-73.92274,40.755566,6
61115,-73.99042,40.746082,3
61116,-74.00958,40.704533,20
61117,-73.97125,40.689926,4
61118,-73.94125,40.807217,5
61119,-73.96849,40.67828,4
61120,-73.90793,40.874924,40
61121,-73.94784,40.808002,5
61122,-73.98811,40.808308,10
61123,-73.97601,40.752037,15
61124,-73.98428,40.728947,1
61125,-73.962875,40.67644,4
61126,-73.98774,40.70147,29
61127,-73.91794,40.867767,40
61128,-73.98243,40.770176,8
61129,-74.00977,40.826412,10
61130,-74.02918,40.736214,9
61131,-74.000854,40.741905,27
61132,-73.71323,40.776028,7
61133,-73.91671,40.6689,19
61134,-73.950584,40.676258,22
61135,-73.839836,40.690796,2
61136,-74.0317,40.73744,9
61137,-73.96653,40.632553,23
61138,-73.977776,40.76047,13
61139,-73.87015,40.709896,30
61141,-73.97713,40.63073,19
61142,-74.02945,40.73993,9
61143,-73.56388,40.691814,21
61144,-73.98655,40.728134,1
61145,-73.96002,40.80981,5
61146,-73.86892,40.734596,14
61147,-74.00116,40.72923,34
61148,-73.9463,40.812775,34
61149,-73.9661,40.76496,15
61152,-73.97493,40.73075,1
61153,-73.92467,40.608475,23
61154,-74.009254,40.71282,20
61155,-73.89295,40.860676,32
61156,-73.95074,40.66866,2
61157,-74.13448,40.625805,16
61158,-73.96763,40.763687,15
61159,-73.93953,40.74991,6
61160,-73.7999,40.70366,54
61163,-74.00335,40.75147,27
61164,-73.95831,40.76055,15
61165,-74.01068,40.629585,23
61166,-73.83158,40.698475,30
61167,-74.00835,40.736904,27
61168,-73.981964,40.746353,20
61169,-73.998505,40.73056,34
61170,-73.991806,40.743343,3
61171,-73.98751,40.75035,33
61172,-73.97117,40.76569,13
61173,-73.92819,40.814335,0
61174,-73.98717,40.74986,33
61175,-73.991196,40.752266,33
61176,-73.95069,40.711056,22
61177,-73.90943,40.77709,6
61178,-73.91523,40.776062,6
61179,-74.04337,40.718567,9
61180,-73.95153,40.773804,12
61181,-73.944046,40.828846,33
61182,-73.98029,40.759098,13
61183,-73.91204,40.767033,6
61184,-73.922455,40.86736,40
61185,-74.00281,40.759926,27
61186,-73.989395,40.730145,1
61187,-73.99365,40.755547,3
61188,-74.013275,40.706116,20
61189,-74.01301,40.614002,23
61190,-74.11351,40.669296,9
61191,-73.99307,40.69354,4
61192,-73.98462,40.768093,6
61193,-73.99702,40.68007,29
61194,-73.98218,40.7575,13
61195,-73.95943,40.71559,22
61196,-73.95293,40.719322,22
61197,-73.97386,40.893284,10
61198,-73.89951,40.933395,40
61199,-73.985435,40.75703,0
61200,-73.98862,40.756687,0
61201,-73.99173,40.72656,1
61202,-73.938965,40.624718,23
61203,-73.9137,40.869656,40
61204,-73.92152,40.628704,6
61205,-73.984436,40.72957,0
61207,-73.91778,40.739056,6
61209,-73.995445,40.695164,29
61211,-73.819954,40.70208,54
61213,-73.97065,40.75176,27
61215,-73.96846,40.763153,13
61216,-74.00856,40.75228,27
61217,-73.988815,40.742325,3
61219,-73.97747,40.76256,13
61220,-73.96862,40.80511,5
61221,-73.97515,40.7618,13
61222,-73.980545,40.73993,3
61223,-73.90899,40.84659,32
61224,-73.96194,40.72098,22
61225,-73.99087,40.69273,29
61226,-74.00463,40.73312,3
61227,-73.988525,40.729267,1
61228,-73.927,40.930374,10
61229,-73.96844,40.787395,8
61231,-73.99447,40.728092,34
61232,-74.0053,40.80389,10
61233,-73.95592,40.594593,33
61234,-73.872536,40.651012,19
61235,-73.987785,40.82301,10
61236,-74.00869,40.808094,10
61237,-74.16815,40.58898,16
61238,-73.95358,40.811188,5
61239,-73.90849,40.774586,6
61240,-73.966805,40.686874,4
61241,-74.00341,40.707188,9
61242,-73.92198,40.80659,32
61243,-73.75727,40.713142,2
61244,-73.99458,40.6346,23
61245,-73.95762,40.725452,6
61246,-74.16048,40.62527,16
61247,-74.16279,40.559788,16
61248,-74.006165,40.718716,3
61249,-73.919334,40.862587,1
61250,-73.76785,40.668835,25
61251,-73.98183,40.73799,3
61252,-73.95386,40.77077,12
61253,-73.95861,40.713486,22
61254,-73.95398,40.70732,22
61255,-73.971245,40.755352,15
61256,-73.99648,40.751274,33
61257,-73.73937,40.62809,25
61258,-73.91003,40.88073,40
61260,-73.97837,40.752945,15
61261,-73.99985,40.71685,2
61263,-73.83404,40.75937,7
61264,-73.99779,40.75394,27
61265,-74.02524,40.856396,13
61266,-73.9986,40.72908,34
61267,-73.967606,40.85396,5
61270,-73.950356,40.773335,12
61271,-73.995384,40.73096,34
61272,-73.95966,40.759926,15
61273,-73.566895,40.723854,21
61274,-73.98635,40.77001,8
61275,-74.04505,40.716152,9
61276,-73.86709,40.822594,32
61277,-73.91856,40.770264,6
61278,-74.08559,40.59616,16
61279,-73.98078,40.76244,0
61280,-74.24236,40.58162,22
61281,-73.96787,40.801075,5
61282,-73.96752,40.762814,15
61283,-74.00014,40.844715,10
61284,-73.957466,40.6636,4
61285,-74.00002,40.741352,27
61286,-73.959236,40.774628,12
61287,-73.949425,40.70708,1
61288,-73.99263,40.742687,3
61289,-73.98581,40.756966,0
61290,-73.98839,40.754105,0
61291,-74.1362,40.57316,16
61292,-73.977615,40.76138,13
61293,-73.723434,40.72476,21
61294,-73.54327,40.724197,21
61295,-73.53422,40.74467,21
61296,-73.98259,40.74807,33
61297,-73.99028,40.725742,1
61298,-74.004745,40.730423,34
61299,-73.958115,40.75959,0
61300,-73.97305,40.785316,8
61301,-73.8984,40.821026,32
61302,-74.00337,40.73258,34
61304,-73.81022,40.910316,32
61305,-73.95249,40.758766,15
61306,-74.01999,40.7885,10
61307,-73.98472,40.734825,4
61308,-73.983154,40.755245,0
61309,-73.96882,40.576073,23
61310,-73.980606,40.726414,1
61312,-73.954895,40.71846,20
61313,-73.950195,40.718193,22
61314,-73.66128,40.7107,25
61315,-74.025955,40.621765,23
61316,-73.98964,40.768387,8
61317,-73.985344,40.77364,8
61318,-74.123146,40.613255,16
61319,-73.99658,40.7561,0
61321,-73.9683,40.75727,15
61322,-73.85753,40.7037,30
61323,-73.95544,40.781776,12
61325,-73.89431,40.86231,5
61326,-73.61274,40.73815,21
61328,-73.957214,40.609283,23
61329,-74.03289,40.6138,23
61330,-73.995056,40.74303,3
61331,-74.00534,40.740982,27
61333,-73.99145,40.748512,3
61335,-73.97678,40.782494,8
61336,-73.96713,40.716667,22
61337,-73.976494,40.684093,4
61338,-74.00077,40.760075,33
61339,-74.02756,40.73762,9
61340,-73.926476,40.86336,40
61341,-74.00457,40.71797,2
61342,-73.998085,40.605717,23
61343,-73.93944,40.799896,1
61344,-73.97109,40.792812,8
61346,-73.9358,40.8479,40
61347,-74.03948,40.712635,9
61348,-73.86679,40.75752,14
61349,-73.959724,40.768448,13
61350,-73.99011,40.71373,1
61352,-73.98548,40.727757,2
61353,-73.97067,40.756756,15
61354,-73.901375,40.88617,8
61355,-74.00046,40.720932,2
61356,-73.686104,40.736275,21
61357,-73.990555,40.75594,0
61358,-73.90966,40.874763,40
61360,-73.92386,40.591503,23
61361,-73.958984,40.608543,23
61363,-73.9066,40.89984,40
61364,-73.954124,40.778946,12
61366,-73.98308,40.767654,8
61369,-74.10962,40.634895,16
61371,-74.00504,40.728065,34
61372,-73.93361,40.754734,0
61373,-73.9953,40.6147,23
61374,-73.99789,40.683018,29
61375,-73.982056,40.576904,23
61377,-73.98832,40.756744,0
61378,-73.9905,40.73532,1
61379,-73.9897,40.73993,3
61380,-73.98019,40.75569,13
61381,-73.80189,40.76162,7
61382,-73.9861,40.7574,33
61383,-73.95681,40.720226,29
61384,-73.8432,40.719673,30
61385,-73.98963,40.73975,1
61386,-73.99977,40.724567,2
61387,-74.00499,40.615734,23
61388,-73.97514,40.778046,8
61389,-74.007835,40.72862,34
61390,-73.51638,40.725185,21
61391,-73.99905,40.719917,2
61392,-73.99871,40.713974,2
61393,-74.038605,40.724506,9
61394,-74.00901,40.72587,34
61395,-73.97244,40.750706,0
61396,-74.03235,40.850407,10
61397,-73.83037,40.758766,7
61398,-73.93995,40.810112,5
61399,-73.963425,40.774563,12
61400,-73.97588,40.68346,19
61401,-73.90869,40.774647,6
61402,-74.010956,40.705364,33
61403,-73.99255,40.73429,3
61405,-74.03319,40.61822,23
61406,-73.96111,40.807663,5
61407,-73.97972,40.680683,4
61408,-73.931465,40.8014,12
61409,-73.96401,40.76506,15
61410,-73.64778,40.744858,25
61411,-73.988754,40.72013,1
61412,-73.99639,40.747852,27
61413,-73.83533,40.717014,30
61414,-73.955505,40.813995,5
61415,-74.0322,40.74176,9
61416,-73.97985,40.751873,15
61418,-74.01039,40.73887,33
61419,-73.509346,40.753143,21
61420,-73.94551,40.766964,15
61421,-73.91441,40.782368,6
61422,-73.99771,40.675068,29
61423,-73.98439,40.77034,8
61424,-74.00219,40.717842,2
61425,-73.60377,40.71923,21
61426,-73.98415,40.771145,8
61427,-73.87398,40.750893,23
